[2020-06-16 10:04:30.489] 
[2020-06-16 10:04:30.504] Dbg> 
[2020-06-16 10:04:30.520] code 1003
[2020-06-16 10:04:30.536] 
[2020-06-16 10:04:30.520] EngVersion 1.10:04  Machine Metis-MF3z DOM
[2020-06-16 10:04:46.204] spw 2 413 022 15
[2020-06-16 10:04:46.204] spw 2 413 023 10
[2020-06-16 10:04:46.204] spw 2 413 024 15
[2020-06-16 10:04:46.204] spw 2 413 025 11
[2020-06-16 10:04:46.204] spw 2 413 026 16
[2020-06-16 10:04:46.219] spw 2 413 027 11
[2020-06-16 10:04:46.219] spw 2 413 028 16
[2020-06-16 10:04:46.219] spw 2 413 029 12
[2020-06-16 10:04:46.235] spw 2 413 030 17
[2020-06-16 10:04:46.235] spw 2 413 031 12
[2020-06-16 10:04:46.235] spw 2 413 032 17
[2020-06-16 10:04:46.235] spw 2 413 033 13
[2020-06-16 10:04:46.235] spw 2 413 034 18
[2020-06-16 10:04:46.235] spw 2 413 035 13
[2020-06-16 10:04:46.251] spw 2 413 036 18
[2020-06-16 10:04:46.251] spw 2 413 037 14
[2020-06-16 10:04:46.251] spw 2 413 038 19
[2020-06-16 10:04:46.266] spw 2 413 039 14
[2020-06-16 10:04:46.266] spw 2 413 040 19
[2020-06-16 10:04:46.298] spw 2 414 001 20
[2020-06-16 10:04:46.298] spw 2 414 002 25
[2020-06-16 10:04:46.298] spw 2 414 003 20
[2020-06-16 10:04:46.298] spw 2 414 004 25
[2020-06-16 10:04:46.298] spw 2 414 005 21
[2020-06-16 10:04:46.298] spw 2 414 006 26
[2020-06-16 10:04:46.313] spw 2 414 007 21
[2020-06-16 10:04:46.313] spw 2 414 008 26
[2020-06-16 10:04:46.313] spw 2 414 009 22
[2020-06-16 10:04:46.344] spw 2 414 010 27
[2020-06-16 10:04:46.344] spw 2 414 011 22
[2020-06-16 10:04:46.344] spw 2 414 012 27
[2020-06-16 10:04:46.344] spw 2 414 013 23
[2020-06-16 10:04:46.344] spw 2 414 014 28
[2020-06-16 10:04:46.344] spw 2 414 015 23
[2020-06-16 10:04:46.360] spw 2 414 016 28
[2020-06-16 10:04:46.360] spw 2 414 017 24
[2020-06-16 10:04:46.360] spw 2 414 018 29
[2020-06-16 10:04:46.376] spw 2 414 019 24
[2020-06-16 10:04:46.376] spw 2 414 020 29
[2020-06-16 10:04:46.392] spw 2 414 021 20
[2020-06-16 10:04:46.392] spw 2 414 022 25
[2020-06-16 10:04:46.392] spw 2 414 023 20
[2020-06-16 10:04:46.392] spw 2 414 024 25
[2020-06-16 10:04:46.392] spw 2 414 025 21
[2020-06-16 10:04:46.392] spw 2 414 026 26
[2020-06-16 10:04:46.407] spw 2 414 027 21
[2020-06-16 10:04:46.407] spw 2 414 028 26
[2020-06-16 10:04:46.407] spw 2 414 029 22
[2020-06-16 10:04:46.438] spw 2 414 030 27
[2020-06-16 10:04:46.438] spw 2 414 031 22
[2020-06-16 10:04:46.438] spw 2 414 032 27
[2020-06-16 10:04:46.438] spw 2 414 033 23
[2020-06-16 10:04:46.438] spw 2 414 034 28
[2020-06-16 10:04:46.438] spw 2 414 035 23
[2020-06-16 10:04:46.454] spw 2 414 036 28
[2020-06-16 10:04:46.454] spw 2 414 037 24
[2020-06-16 10:04:46.454] spw 2 414 038 29
[2020-06-16 10:04:46.469] spw 2 414 039 24
[2020-06-16 10:04:46.469] spw 2 414 040 29
[2020-06-16 10:04:46.501] spw 2 415 001 100
[2020-06-16 10:04:46.501] spw 2 415 002 100
[2020-06-16 10:04:46.501] spw 2 415 003 100
[2020-06-16 10:04:46.501] spw 2 415 004 100
[2020-06-16 10:04:46.501] spw 2 416 001 0
[2020-06-16 10:04:46.501] spw 2 416 002 0
[2020-06-16 10:04:46.516] spw 2 416 003 0
[2020-06-16 10:04:46.516] spw 2 416 004 0
[2020-06-16 10:04:46.516] spw 2 417 001 100
[2020-06-16 10:04:46.532] spw 2 417 002 100
[2020-06-16 10:04:46.532] spw 2 417 003 100
[2020-06-16 10:04:46.532] spw 2 417 004 100
[2020-06-16 10:04:46.532] spw 2 418 001 0
[2020-06-16 10:04:46.532] spw 2 418 002 0
[2020-06-16 10:04:46.532] spw 2 418 003 0
[2020-06-16 10:04:46.547] spw 2 418 004 0
[2020-06-16 10:04:46.547] spw 2 423 001 22
[2020-06-16 10:04:46.547] spw 2 423 002 22
[2020-06-16 10:04:46.563] spw 2 423 003 11
[2020-06-16 10:04:46.563] spw 2 423 004 11
[2020-06-16 10:04:46.594] spw 2 425 001 100
[2020-06-16 10:04:46.594] spw 2 425 002 100
[2020-06-16 10:04:46.594] spw 2 427 001 29
[2020-06-16 10:04:46.594] spw 2 427 002 29
[2020-06-16 10:04:46.594] spw 2 427 003 14
[2020-06-16 10:04:46.594] spw 2 427 004 14
[2020-06-16 10:04:46.610] spw 2 431 001 100
[2020-06-16 10:04:46.610] spw 2 431 002 100
[2020-06-16 10:04:46.610] spw 2 431 003 100
[2020-06-16 10:04:46.641] spw 2 431 004 100
[2020-06-16 10:04:46.641] spw 2 431 005 100
[2020-06-16 10:04:46.641] spw 2 431 006 105
[2020-06-16 10:04:46.641] spw 2 431 007 100
[2020-06-16 10:04:46.641] spw 2 431 008 105
[2020-06-16 10:04:46.641] spw 2 431 009 105
[2020-06-16 10:04:46.657] spw 2 431 010 118
[2020-06-16 10:04:46.657] spw 2 431 011 105
[2020-06-16 10:04:46.657] spw 2 431 012 118
[2020-06-16 10:04:46.673] spw 2 431 013 118
[2020-06-16 10:04:46.673] spw 2 431 014 131
[2020-06-16 10:04:46.704] spw 2 431 015 118
[2020-06-16 10:04:46.704] spw 2 431 016 131
[2020-06-16 10:04:46.704] spw 2 431 017 132
[2020-06-16 10:04:46.704] spw 2 431 018 184
[2020-06-16 10:04:46.704] spw 2 431 019 132
[2020-06-16 10:04:46.704] spw 2 431 020 184
[2020-06-16 10:04:46.704] spw 2 431 021 100
[2020-06-16 10:04:46.704] spw 2 431 022 100
[2020-06-16 10:04:46.704] spw 2 431 023 100
[2020-06-16 10:04:46.735] spw 2 431 024 100
[2020-06-16 10:04:46.735] spw 2 431 025 100
[2020-06-16 10:04:46.735] spw 2 431 026 105
[2020-06-16 10:04:46.735] spw 2 431 027 100
[2020-06-16 10:04:46.735] spw 2 431 028 105
[2020-06-16 10:04:46.735] spw 2 431 029 105
[2020-06-16 10:04:46.750] spw 2 431 030 118
[2020-06-16 10:04:46.750] spw 2 431 031 105
[2020-06-16 10:04:46.750] spw 2 431 032 118
[2020-06-16 10:04:46.766] spw 2 431 033 118
[2020-06-16 10:04:46.766] spw 2 431 034 131
[2020-06-16 10:04:46.798] spw 2 431 035 118
[2020-06-16 10:04:46.798] spw 2 431 036 131
[2020-06-16 10:04:46.798] spw 2 431 037 132
[2020-06-16 10:04:46.798] spw 2 431 038 184
[2020-06-16 10:04:46.798] spw 2 431 039 132
[2020-06-16 10:04:46.798] spw 2 431 040 184
[2020-06-16 10:04:46.813] spw 2 432 001 100
[2020-06-16 10:04:46.813] spw 2 432 002 100
[2020-06-16 10:04:46.813] spw 2 432 003 100
[2020-06-16 10:04:46.829] spw 2 432 004 100
[2020-06-16 10:04:46.829] spw 2 432 005 120
[2020-06-16 10:04:46.829] spw 2 432 006 140
[2020-06-16 10:04:46.860] spw 2 432 007 120
[2020-06-16 10:04:46.860] spw 2 432 008 140
[2020-06-16 10:04:46.860] spw 2 432 009 118
[2020-06-16 10:04:46.860] spw 2 432 010 180
[2020-06-16 10:04:46.860] spw 2 432 011 118
[2020-06-16 10:04:46.860] spw 2 432 012 180
[2020-06-16 10:04:46.875] spw 2 432 013 130
[2020-06-16 10:04:46.875] spw 2 432 014 200
[2020-06-16 10:04:46.875] spw 2 432 015 130
[2020-06-16 10:04:46.891] spw 2 432 016 200
[2020-06-16 10:04:46.891] spw 2 432 017 140
[2020-06-16 10:04:46.891] spw 2 432 018 240
[2020-06-16 10:04:46.922] spw 2 432 019 140
[2020-06-16 10:04:46.922] spw 2 432 020 240
[2020-06-16 10:04:46.922] spw 2 432 021 100
[2020-06-16 10:04:46.922] spw 2 432 022 100
[2020-06-16 10:04:46.922] spw 2 432 023 100
[2020-06-16 10:04:46.922] spw 2 432 024 100
[2020-06-16 10:04:46.938] spw 2 432 025 120
[2020-06-16 10:04:46.938] spw 2 432 026 140
[2020-06-16 10:04:46.938] spw 2 432 027 120
[2020-06-16 10:04:46.954] spw 2 432 028 140
[2020-06-16 10:04:46.954] spw 2 432 029 118
[2020-06-16 10:04:46.954] spw 2 432 030 180
[2020-06-16 10:04:46.969] spw 2 432 031 118
[2020-06-16 10:04:46.969] spw 2 432 032 180
[2020-06-16 10:04:46.969] spw 2 432 033 130
[2020-06-16 10:04:46.969] spw 2 432 034 200
[2020-06-16 10:04:46.969] spw 2 432 035 130
[2020-06-16 10:04:46.969] spw 2 432 036 200
[2020-06-16 10:04:47.000] spw 2 432 037 140
[2020-06-16 10:04:47.000] spw 2 432 038 240
[2020-06-16 10:04:47.000] spw 2 432 039 140
[2020-06-16 10:04:47.016] spw 2 432 040 240
[2020-06-16 10:04:47.016] spw 2 433 001 10
[2020-06-16 10:04:47.016] spw 2 433 002 15
[2020-06-16 10:04:47.032] spw 2 433 003 10
[2020-06-16 10:04:47.032] spw 2 433 004 15
[2020-06-16 10:04:47.032] spw 2 433 005 11
[2020-06-16 10:04:47.032] spw 2 433 006 16
[2020-06-16 10:04:47.032] spw 2 433 007 11
[2020-06-16 10:04:47.032] spw 2 433 008 16
[2020-06-16 10:04:47.032] spw 2 433 009 12
[2020-06-16 10:04:47.047] spw 2 433 010 17
[2020-06-16 10:04:47.047] spw 2 433 011 12
[2020-06-16 10:04:47.063] spw 2 433 012 17
[2020-06-16 10:04:47.063] spw 2 433 013 13
[2020-06-16 10:04:47.063] spw 2 433 014 18
[2020-06-16 10:04:47.094] spw 2 433 015 13
[2020-06-16 10:04:47.094] spw 2 433 016 18
[2020-06-16 10:04:47.094] spw 2 433 017 14
[2020-06-16 10:04:47.094] spw 2 433 018 19
[2020-06-16 10:04:47.094] spw 2 433 019 14
[2020-06-16 10:04:47.094] spw 2 433 020 19
[2020-06-16 10:04:47.094] spw 2 433 021 10
[2020-06-16 10:04:47.110] spw 2 433 022 15
[2020-06-16 10:04:47.110] spw 2 433 023 10
[2020-06-16 10:04:47.125] spw 2 433 024 15
[2020-06-16 10:04:47.125] spw 2 433 025 11
[2020-06-16 10:04:47.125] spw 2 433 026 16
[2020-06-16 10:04:47.157] spw 2 433 027 11
[2020-06-16 10:04:47.157] spw 2 433 028 16
[2020-06-16 10:04:47.157] spw 2 433 029 12
[2020-06-16 10:04:47.157] spw 2 433 030 17
[2020-06-16 10:04:47.157] spw 2 433 031 12
[2020-06-16 10:04:47.157] spw 2 433 032 17
[2020-06-16 10:04:47.157] spw 2 433 033 13
[2020-06-16 10:04:47.172] spw 2 433 034 18
[2020-06-16 10:04:47.172] spw 2 433 035 13
[2020-06-16 10:04:47.188] spw 2 433 036 18
[2020-06-16 10:04:47.188] spw 2 433 037 14
[2020-06-16 10:04:47.188] spw 2 433 038 19
[2020-06-16 10:04:47.219] spw 2 433 039 14
[2020-06-16 10:04:47.219] spw 2 433 040 19
[2020-06-16 10:04:47.219] spw 2 434 001 20
[2020-06-16 10:04:47.219] spw 2 434 002 25
[2020-06-16 10:04:47.219] spw 2 434 003 20
[2020-06-16 10:04:47.219] spw 2 434 004 25
[2020-06-16 10:04:47.219] spw 2 434 005 21
[2020-06-16 10:04:47.235] spw 2 434 006 26
[2020-06-16 10:04:47.235] spw 2 434 007 21
[2020-06-16 10:04:47.251] spw 2 434 008 26
[2020-06-16 10:04:47.251] spw 2 434 009 22
[2020-06-16 10:04:47.251] spw 2 434 010 27
[2020-06-16 10:04:47.282] spw 2 434 011 22
[2020-06-16 10:04:47.282] spw 2 434 012 27
[2020-06-16 10:04:47.282] spw 2 434 013 23
[2020-06-16 10:04:47.282] spw 2 434 014 28
[2020-06-16 10:04:47.282] spw 2 434 015 23
[2020-06-16 10:04:47.282] spw 2 434 016 28
[2020-06-16 10:04:47.282] spw 2 434 017 24
[2020-06-16 10:04:47.297] spw 2 434 018 29
[2020-06-16 10:04:47.297] spw 2 434 019 24
[2020-06-16 10:04:47.313] spw 2 434 020 29
[2020-06-16 10:04:47.313] spw 2 434 021 20
[2020-06-16 10:04:47.313] spw 2 434 022 25
[2020-06-16 10:04:47.328] spw 2 434 023 20
[2020-06-16 10:04:47.328] spw 2 434 024 25
[2020-06-16 10:04:47.328] spw 2 434 025 21
[2020-06-16 10:04:47.328] spw 2 434 026 26
[2020-06-16 10:04:47.328] spw 2 434 027 21
[2020-06-16 10:04:47.328] spw 2 434 028 26
[2020-06-16 10:04:47.328] spw 2 434 029 22
[2020-06-16 10:04:47.360] spw 2 434 030 27
[2020-06-16 10:04:47.360] spw 2 434 031 22
[2020-06-16 10:04:47.376] spw 2 434 032 27
[2020-06-16 10:04:47.376] spw 2 434 033 23
[2020-06-16 10:04:47.376] spw 2 434 034 28
[2020-06-16 10:04:47.391] spw 2 434 035 23
[2020-06-16 10:04:47.391] spw 2 434 036 28
[2020-06-16 10:04:47.391] spw 2 434 037 24
[2020-06-16 10:04:47.391] spw 2 434 038 29
[2020-06-16 10:04:47.391] spw 2 434 039 24
[2020-06-16 10:04:47.391] spw 2 434 040 29
[2020-06-16 10:04:47.391] spw 2 435 001 100
[2020-06-16 10:04:47.407] spw 2 435 002 100
[2020-06-16 10:04:47.407] spw 2 435 003 100
[2020-06-16 10:04:47.422] spw 2 435 004 100
[2020-06-16 10:04:47.422] spw 2 436 001 0
[2020-06-16 10:04:47.422] spw 2 436 002 0
[2020-06-16 10:04:47.454] spw 2 436 003 0
[2020-06-16 10:04:47.454] spw 2 436 004 0
[2020-06-16 10:04:47.454] spw 2 437 001 100
[2020-06-16 10:04:47.454] spw 2 437 002 100
[2020-06-16 10:04:47.454] spw 2 437 003 100
[2020-06-16 10:04:47.454] spw 2 437 004 100
[2020-06-16 10:04:47.469] spw 2 438 001 0
[2020-06-16 10:04:47.469] spw 2 438 002 0
[2020-06-16 10:04:47.469] spw 2 438 003 0
[2020-06-16 10:04:47.485] spw 2 438 004 0
[2020-06-16 10:04:47.485] spw 2 443 001 22
[2020-06-16 10:04:47.485] spw 2 443 002 22
[2020-06-16 10:04:47.516] spw 2 443 003 11
[2020-06-16 10:04:47.516] spw 2 443 004 11
[2020-06-16 10:04:47.516] spw 2 447 001 29
[2020-06-16 10:04:47.516] spw 2 447 002 30
[2020-06-16 10:04:47.516] spw 2 447 003 14
[2020-06-16 10:04:47.516] spw 2 447 004 15
[2020-06-16 10:04:47.516] spw 2 451 001 100
[2020-06-16 10:04:47.532] spw 2 451 002 100
[2020-06-16 10:04:47.532] spw 2 451 003 100
[2020-06-16 10:04:47.547] spw 2 451 004 100
[2020-06-16 10:04:47.547] spw 2 451 005 100
[2020-06-16 10:04:47.547] spw 2 451 006 106
[2020-06-16 10:04:47.578] spw 2 451 007 100
[2020-06-16 10:04:47.578] spw 2 451 008 106
[2020-06-16 10:04:47.578] spw 2 451 009 105
[2020-06-16 10:04:47.578] spw 2 451 010 110
[2020-06-16 10:04:47.578] spw 2 451 011 105
[2020-06-16 10:04:47.578] spw 2 451 012 110
[2020-06-16 10:04:47.594] spw 2 451 013 113
[2020-06-16 10:04:47.594] spw 2 451 014 120
[2020-06-16 10:04:47.594] spw 2 451 015 113
[2020-06-16 10:04:47.625] spw 2 451 016 120
[2020-06-16 10:04:47.625] spw 2 451 017 118
[2020-06-16 10:04:47.625] spw 2 451 018 140
[2020-06-16 10:04:47.625] spw 2 451 019 118
[2020-06-16 10:04:47.625] spw 2 451 020 140
[2020-06-16 10:04:47.625] spw 2 451 021 100
[2020-06-16 10:04:47.641] spw 2 451 022 100
[2020-06-16 10:04:47.641] spw 2 451 023 100
[2020-06-16 10:04:47.641] spw 2 451 024 100
[2020-06-16 10:04:47.656] spw 2 451 025 100
[2020-06-16 10:04:47.656] spw 2 451 026 106
[2020-06-16 10:04:47.656] spw 2 451 027 100
[2020-06-16 10:04:47.672] spw 2 451 028 106
[2020-06-16 10:04:47.672] spw 2 451 029 105
[2020-06-16 10:04:47.672] spw 2 451 030 110
[2020-06-16 10:04:47.672] spw 2 451 031 105
[2020-06-16 10:04:47.672] spw 2 451 032 110
[2020-06-16 10:04:47.688] spw 2 451 033 113
[2020-06-16 10:04:47.688] spw 2 451 034 120
[2020-06-16 10:04:47.688] spw 2 451 035 113
[2020-06-16 10:04:47.719] spw 2 451 036 120
[2020-06-16 10:04:47.719] spw 2 451 037 118
[2020-06-16 10:04:47.719] spw 2 451 038 140
[2020-06-16 10:04:47.719] spw 2 451 039 118
[2020-06-16 10:04:47.719] spw 2 451 040 140
[2020-06-16 10:04:47.719] spw 2 452 001 100
[2020-06-16 10:04:47.735] spw 2 452 002 100
[2020-06-16 10:04:47.735] spw 2 452 003 100
[2020-06-16 10:04:47.735] spw 2 452 004 100
[2020-06-16 10:04:47.750] spw 2 452 005 106
[2020-06-16 10:04:47.750] spw 2 452 006 132
[2020-06-16 10:04:47.750] spw 2 452 007 106
[2020-06-16 10:04:47.782] spw 2 452 008 132
[2020-06-16 10:04:47.782] spw 2 452 009 110
[2020-06-16 10:04:47.782] spw 2 452 010 170
[2020-06-16 10:04:47.782] spw 2 452 011 110
[2020-06-16 10:04:47.782] spw 2 452 012 170
[2020-06-16 10:04:47.797] spw 2 452 013 120
[2020-06-16 10:04:47.797] spw 2 452 014 189
[2020-06-16 10:04:47.797] spw 2 452 015 120
[2020-06-16 10:04:47.828] spw 2 452 016 189
[2020-06-16 10:04:47.828] spw 2 452 017 140
[2020-06-16 10:04:47.828] spw 2 452 018 245
[2020-06-16 10:04:47.828] spw 2 452 019 140
[2020-06-16 10:04:47.828] spw 2 452 020 245
[2020-06-16 10:04:47.828] spw 2 452 021 100
[2020-06-16 10:04:47.828] spw 2 452 022 100
[2020-06-16 10:04:47.828] spw 2 452 023 100
[2020-06-16 10:04:47.828] spw 2 452 024 100
[2020-06-16 10:04:47.844] spw 2 452 025 106
[2020-06-16 10:04:47.844] spw 2 452 026 132
[2020-06-16 10:04:47.844] spw 2 452 027 106
[2020-06-16 10:04:47.876] spw 2 452 028 132
[2020-06-16 10:04:47.876] spw 2 452 029 110
[2020-06-16 10:04:47.876] spw 2 452 030 170
[2020-06-16 10:04:47.876] spw 2 452 031 110
[2020-06-16 10:04:47.876] spw 2 452 032 170
[2020-06-16 10:04:47.891] spw 2 452 033 120
[2020-06-16 10:04:47.891] spw 2 452 034 189
[2020-06-16 10:04:47.891] spw 2 452 035 120
[2020-06-16 10:04:47.922] spw 2 452 036 189
[2020-06-16 10:04:47.922] spw 2 452 037 140
[2020-06-16 10:04:47.922] spw 2 452 038 245
[2020-06-16 10:04:47.922] spw 2 452 039 140
[2020-06-16 10:04:47.922] spw 2 452 040 245
[2020-06-16 10:04:47.922] spw 2 453 001 10
[2020-06-16 10:04:47.938] spw 2 453 002 41
[2020-06-16 10:04:47.938] spw 2 453 003 10
[2020-06-16 10:04:47.938] spw 2 453 004 41
[2020-06-16 10:04:47.953] spw 2 453 005 39
[2020-06-16 10:04:47.953] spw 2 453 006 42
[2020-06-16 10:04:47.953] spw 2 453 007 39
[2020-06-16 10:04:47.969] spw 2 453 008 42
[2020-06-16 10:04:47.969] spw 2 453 009 40
[2020-06-16 10:04:47.969] spw 2 453 010 43
[2020-06-16 10:04:47.969] spw 2 453 011 40
[2020-06-16 10:04:47.969] spw 2 453 012 43
[2020-06-16 10:04:47.969] spw 2 453 013 40
[2020-06-16 10:04:47.985] spw 2 453 014 44
[2020-06-16 10:04:47.985] spw 2 453 015 40
[2020-06-16 10:04:48.016] spw 2 453 016 44
[2020-06-16 10:04:48.016] spw 2 453 017 40
[2020-06-16 10:04:48.016] spw 2 453 018 45
[2020-06-16 10:04:48.032] spw 2 453 019 40
[2020-06-16 10:04:48.032] spw 2 453 020 45
[2020-06-16 10:04:48.032] spw 2 453 021 10
[2020-06-16 10:04:48.032] spw 2 453 022 41
[2020-06-16 10:04:48.032] spw 2 453 023 10
[2020-06-16 10:04:48.032] spw 2 453 024 41
[2020-06-16 10:04:48.032] spw 2 453 025 39
[2020-06-16 10:04:48.047] spw 2 453 026 42
[2020-06-16 10:04:48.047] spw 2 453 027 39
[2020-06-16 10:04:48.063] spw 2 453 028 42
[2020-06-16 10:04:48.063] spw 2 453 029 40
[2020-06-16 10:04:48.063] spw 2 453 030 43
[2020-06-16 10:04:48.094] spw 2 453 031 40
[2020-06-16 10:04:48.094] spw 2 453 032 43
[2020-06-16 10:04:48.094] spw 2 453 033 40
[2020-06-16 10:04:48.094] spw 2 453 034 44
[2020-06-16 10:04:48.094] spw 2 453 035 40
[2020-06-16 10:04:48.094] spw 2 453 036 44
[2020-06-16 10:04:48.094] spw 2 453 037 40
[2020-06-16 10:04:48.110] spw 2 453 038 45
[2020-06-16 10:04:48.110] spw 2 453 039 40
[2020-06-16 10:04:48.125] spw 2 453 040 45
[2020-06-16 10:04:48.125] spw 2 454 001 20
[2020-06-16 10:04:48.125] spw 2 454 002 49
[2020-06-16 10:04:48.157] spw 2 454 003 20
[2020-06-16 10:04:48.157] spw 2 454 004 49
[2020-06-16 10:04:48.157] spw 2 454 005 46
[2020-06-16 10:04:48.157] spw 2 454 006 50
[2020-06-16 10:04:48.157] spw 2 454 007 46
[2020-06-16 10:04:48.157] spw 2 454 008 50
[2020-06-16 10:04:48.157] spw 2 454 009 47
[2020-06-16 10:04:48.172] spw 2 454 010 51
[2020-06-16 10:04:48.172] spw 2 454 011 47
[2020-06-16 10:04:48.188] spw 2 454 012 51
[2020-06-16 10:04:48.188] spw 2 454 013 48
[2020-06-16 10:04:48.188] spw 2 454 014 52
[2020-06-16 10:04:48.219] spw 2 454 015 48
[2020-06-16 10:04:48.219] spw 2 454 016 52
[2020-06-16 10:04:48.219] spw 2 454 017 48
[2020-06-16 10:04:48.219] spw 2 454 018 53
[2020-06-16 10:04:48.219] spw 2 454 019 48
[2020-06-16 10:04:48.219] spw 2 454 020 53
[2020-06-16 10:04:48.219] spw 2 454 021 20
[2020-06-16 10:04:48.235] spw 2 454 022 49
[2020-06-16 10:04:48.235] spw 2 454 023 20
[2020-06-16 10:04:48.250] spw 2 454 024 49
[2020-06-16 10:04:48.250] spw 2 454 025 46
[2020-06-16 10:04:48.250] spw 2 454 026 50
[2020-06-16 10:04:48.281] spw 2 454 027 46
[2020-06-16 10:04:48.281] spw 2 454 028 50
[2020-06-16 10:04:48.281] spw 2 454 029 47
[2020-06-16 10:04:48.281] spw 2 454 030 51
[2020-06-16 10:04:48.281] spw 2 454 031 47
[2020-06-16 10:04:48.281] spw 2 454 032 51
[2020-06-16 10:04:48.281] spw 2 454 033 48
[2020-06-16 10:04:48.297] spw 2 454 034 52
[2020-06-16 10:04:48.297] spw 2 454 035 48
[2020-06-16 10:04:48.313] spw 2 454 036 52
[2020-06-16 10:04:48.313] spw 2 454 037 48
[2020-06-16 10:04:48.313] spw 2 454 038 53
[2020-06-16 10:04:48.344] spw 2 454 039 48
[2020-06-16 10:04:48.344] spw 2 454 040 53
[2020-06-16 10:04:48.344] spw 2 455 001 100
[2020-06-16 10:04:48.344] spw 2 455 002 100
[2020-06-16 10:04:48.344] spw 2 455 003 100
[2020-06-16 10:04:48.344] spw 2 455 004 100
[2020-06-16 10:04:48.360] spw 2 456 001 0
[2020-06-16 10:04:48.360] spw 2 456 002 0
[2020-06-16 10:04:48.360] spw 2 456 003 0
[2020-06-16 10:04:48.375] spw 2 456 004 0
[2020-06-16 10:04:48.375] spw 2 457 001 100
[2020-06-16 10:04:48.375] spw 2 457 002 100
[2020-06-16 10:04:48.391] spw 2 457 003 100
[2020-06-16 10:04:48.391] spw 2 457 004 100
[2020-06-16 10:04:48.391] spw 2 458 001 0
[2020-06-16 10:04:48.391] spw 2 458 002 0
[2020-06-16 10:04:48.391] spw 2 458 003 0
[2020-06-16 10:04:48.391] spw 2 458 004 0
[2020-06-16 10:04:48.391] spw 2 463 001 22
[2020-06-16 10:04:48.406] spw 2 463 002 22
[2020-06-16 10:04:48.406] spw 2 463 003 11
[2020-06-16 10:04:48.422] spw 2 463 004 11
[2020-06-16 10:04:48.422] spw 2 467 001 29
[2020-06-16 10:04:48.422] spw 2 467 002 29
[2020-06-16 10:04:48.454] spw 2 467 003 14
[2020-06-16 10:04:48.454] spw 2 467 004 14
[2020-06-16 10:04:48.454] spw 2 471 001 100
[2020-06-16 10:04:48.454] spw 2 471 002 100
[2020-06-16 10:04:48.454] spw 2 471 003 100
[2020-06-16 10:04:48.454] spw 2 471 004 100
[2020-06-16 10:04:48.469] spw 2 471 005 100
[2020-06-16 10:04:48.469] spw 2 471 006 105
[2020-06-16 10:04:48.469] spw 2 471 007 100
[2020-06-16 10:04:48.500] spw 2 471 008 105
[2020-06-16 10:04:48.500] spw 2 471 009 111
[2020-06-16 10:04:48.500] spw 2 471 010 140
[2020-06-16 10:04:48.500] spw 2 471 011 111
[2020-06-16 10:04:48.500] spw 2 471 012 140
[2020-06-16 10:04:48.500] spw 2 471 013 121
[2020-06-16 10:04:48.516] spw 2 471 014 175
[2020-06-16 10:04:48.516] spw 2 471 015 121
[2020-06-16 10:04:48.516] spw 2 471 016 175
[2020-06-16 10:04:48.531] spw 2 471 017 132
[2020-06-16 10:04:48.531] spw 2 471 018 211
[2020-06-16 10:04:48.531] spw 2 471 019 132
[2020-06-16 10:04:48.563] spw 2 471 020 211
[2020-06-16 10:04:48.563] spw 2 471 021 100
[2020-06-16 10:04:48.563] spw 2 471 022 100
[2020-06-16 10:04:48.563] spw 2 471 023 100
[2020-06-16 10:04:48.563] spw 2 471 024 100
[2020-06-16 10:04:48.578] spw 2 471 025 100
[2020-06-16 10:04:48.578] spw 2 471 026 105
[2020-06-16 10:04:48.578] spw 2 471 027 100
[2020-06-16 10:04:48.594] spw 2 471 028 105
[2020-06-16 10:04:48.594] spw 2 471 029 111
[2020-06-16 10:04:48.594] spw 2 471 030 140
[2020-06-16 10:04:48.594] spw 2 471 031 111
[2020-06-16 10:04:48.594] spw 2 471 032 140
[2020-06-16 10:04:48.594] spw 2 471 033 121
[2020-06-16 10:04:48.609] spw 2 471 034 175
[2020-06-16 10:04:48.609] spw 2 471 035 121
[2020-06-16 10:04:48.609] spw 2 471 036 175
[2020-06-16 10:04:48.625] spw 2 471 037 132
[2020-06-16 10:04:48.625] spw 2 471 038 211
[2020-06-16 10:04:48.625] spw 2 471 039 132
[2020-06-16 10:04:48.657] spw 2 471 040 211
[2020-06-16 10:04:48.657] spw 2 472 001 100
[2020-06-16 10:04:48.657] spw 2 472 002 100
[2020-06-16 10:04:48.657] spw 2 472 003 100
[2020-06-16 10:04:48.657] spw 2 472 004 100
[2020-06-16 10:04:48.672] spw 2 472 005 106
[2020-06-16 10:04:48.672] spw 2 472 006 130
[2020-06-16 10:04:48.672] spw 2 472 007 106
[2020-06-16 10:04:48.704] spw 2 472 008 130
[2020-06-16 10:04:48.704] spw 2 472 009 117
[2020-06-16 10:04:48.704] spw 2 472 010 153
[2020-06-16 10:04:48.704] spw 2 472 011 117
[2020-06-16 10:04:48.704] spw 2 472 012 153
[2020-06-16 10:04:48.704] spw 2 472 013 128
[2020-06-16 10:04:48.719] spw 2 472 014 177
[2020-06-16 10:04:48.719] spw 2 472 015 128
[2020-06-16 10:04:48.719] spw 2 472 016 177
[2020-06-16 10:04:48.735] spw 2 472 017 140
[2020-06-16 10:04:48.735] spw 2 472 018 200
[2020-06-16 10:04:48.735] spw 2 472 019 140
[2020-06-16 10:04:48.750] spw 2 472 020 200
